    Customer ID,Age,,Income,Household Size,,,Store ID,Order ID,Total Bill,,,,Date,,,Distance to Store,City Population,City GDP,Order Frequency,Average Monthly Sales
992280,23,,95513,4,,,241,7687370,72.85,,,,03-01-2025,,,27.4,1680000,1.1,3,148289
207838,27,,103111,3,,,295,60800844,389.62,,,,16-03-2024,,,21.4,1680000,0.5,7,130215
416952,70,,111751,2,,,331,23695327,396.54,,,,22-01-2025,,,5.9,950000,1.5,2,178102
621230,49,,34860,4,,,351,59863383,212.31,,,,15-01-2025,,,2.7,8419000,0.8,4,87938
375726,40,,135733,6,,,23,69955890,36.6,,,,28-08-2024,,,16.1,1680000,1.1,2,61614
332787,57,,130658,1,,,364,76321544,76.47,,,,26-08-2024,,,10.2,950000,0.8,2,122199
468264,46,,116364,4,,,375,88451059,20.28,,,,26-10-2024,,,45.4,950000,1.5,1,70775
45808,70,,122929,6,,,225,52149778,281.04,,,,02-05-2024,,,2.9,950000,0.8,3,124364
206791,38,,113525,6,,,215,86946007,320.92,,,,20-01-2025,,,3.6,1424000,0.8,7,180796
523746,32,,30271,2,,,235,13173975,485.69,,,,13-05-2024,,,8,1680000,0.7,3,87500
507754,34,,51680,4,,,52,55948151,407.97,,,,08-03-2024,,,8.3,3971000,1.5,7,50960
564589,24,,94056,6,,,195,31678225,288.86,,,,01-01-2025,,,1.6,1680000,0.5,9,155994
430984,50,,94987,4,,,292,6823655,285.84,,,,25-02-2024,,,3.8,2716000,0.8,5,149349
897056,52,,116905,3,,,191,71186392,19.13,,,,29-02-2024,,,8.6,8419000,1.5,5,117137
115180,51,,76655,4,,,91,51243960,47.02,,,,24-10-2024,,,25.5,1424000,0.4,10,92173
587748,27,,82644,3,,,461,24200943,176.55,,,,16-01-2025,,,9.7,1424000,0.4,5,127458
790254,51,,96318,1,,,91,98730964,27.02,,,,04-01-2025,,,44.1,1547000,1.5,2,107488
176334,25,,42310,4,,,468,45519227,178.05,,,,08-01-2025,,,4.9,3971000,0.7,1,127863
989103,30,,60410,1,,,168,39149303,206.87,,,,14-03-2024,,,27.7,1343000,1.5,8,163370
782827,55,,53065,5,,,263,39636724,81.54,,,,08-12-2024,,,2.1,1424000,0.8,7,137451
123644,27,,98607,3,,,189,19885854,457.28,,,,20-02-2024,,,22.1,950000,0.7,3,132898
994257,60,,106968,5,,,303,5727388,47.27,,,,28-05-2024,,,44.9,1680000,1.5,1,125009
662601,35,,100472,5,,,411,77173801,52.07,,,,15-06-2024,,,6.1,950000,0.7,4,96310
775521,56,,65292,6,,,129,72785036,261.55,,,,27-04-2024,,,41.5,1547000,0.7,6,129963
810327,59,,104944,3,,,426,18046786,61.51,,,,18-06-2024,,,24.2,2325500,0.4,1,120681
301934,61,,76082,5,,,268,89503979,337.34,,,,27-08-2024,,,5.1,1343000,0.4,4,162683
863822,66,,104419,2,,,57,75458176,154.79,,,,25-02-2024,,,6.8,950000,0.4,5,81301
8002,60,,125018,1,,,378,19939735,219.46,,,,01-11-2024,,,9.8,1343000,1.5,6,117918
743482,34,,39620,2,,,308,12078531,244.9,,,,14-09-2024,,,5.2,1547000,0.6,2,93423
649583,68,,102912,5,,,420,13125782,447.61,,,,08-10-2024,,,5.2,3971000,1.1,8,127187
673532,25,,99720,2,,,466,63827280,197.02,,,,01-04-2024,,,3.2,1680000,1.1,1,62000
413314,66,,39689,3,,,111,29107188,300.18,,,,11-06-2024,,,6.6,1680000,0.6,2,64690
950669,36,,81470,3,,,255,9308312,311.01,,,,10-06-2024,,,27.6,1584000,0.9,2,178183
173038,40,,80603,3,,,311,68746731,319.2,,,,19-09-2024,,,12,8419000,0.8,7,67019
720076,48,,143796,6,,,73,49099009,482.88,,,,12-08-2024,,,15,950000,0.4,2,173264
501999,68,,139131,2,,,139,33196868,236.54,,,,04-05-2024,,,4.4,950000,0.7,3,59290
143775,37,,50129,5,,,245,45215306,185.09,,,,25-10-2024,,,40.6,1584000,0.6,8,144685
379915,37,,36330,5,,,500,68341241,111.81,,,,14-02-2024,,,30.6,2325500,1.5,7,64742
455308,54,,134285,3,,,294,5845150,209.16,,,,21-04-2024,,,15.7,3971000,1.5,2,150260
526012,28,,113372,6,,,403,85834967,86.23,,,,10-06-2024,,,3.3,1343000,0.7,1,54158
555857,69,,114740,3,,,348,31554048,55.18,,,,12-05-2024,,,34.2,2325500,0.8,2,58682
685578,21,,90223,5,,,132,15679888,18.64,,,,05-10-2024,,,41,3971000,0.8,1,88799
196698,19,,102104,3,,,121,43272815,387.83,,,,29-08-2024,,,2,1547000,0.4,3,124502
653363,28,,64524,3,,,69,75926900,274.52,,,,19-10-2024,,,29.3,950000,0.5,9,109392
318779,38,,23662,4,,,159,60437734,184.65,,,,30-03-2024,,,1.6,3971000,1.5,2,137862
15682,41,,40687,1,,,7,56206404,153.34,,,,15-03-2024,,,7.2,1680000,0.8,2,162564
390841,35,,62459,5,,,99,46225633,469.83,,,,21-03-2024,,,5.9,1680000,0.4,2,111159
819023,25,,122350,6,,,48,49114603,224.31,,,,30-04-2024,,,5.6,950000,0.7,6,169796
124281,28,,133275,6,,,315,87904806,374.76,,,,21-06-2024,,,8.8,2325500,0.8,2,91590
282692,41,,82237,5,,,492,23445610,444.49,,,,20-05-2024,,,6,950000,0.4,10,136557
202496,64,,104320,5,,,428,390067,224.35,,,,24-07-2024,,,43.5,2716000,0.8,3,101541
668516,68,,81628,5,,,94,50741305,66.21,,,,31-07-2024,,,39.8,2716000,1.5,3,125881
635624,69,,123183,4,,,21,53342041,219.23,,,,18-10-2024,,,5.9,1547000,1.5,4,59878
313454,26,,87277,3,,,496,70286487,353.49,,,,23-09-2024,,,7.4,1584000,0.6,2,137373
552503,66,,77703,3,,,486,85050179,99.23,,,,18-12-2024,,,39.7,1343000,0.5,1,188281
901201,36,,68398,3,,,326,96426300,412.98,,,,17-06-2024,,,16.6,2325500,0.7,4,157999
837910,27,,143878,3,,,108,45252770,28.7,,,,10-05-2024,,,12.2,950000,0.6,4,126400
858638,37,,95683,5,,,499,28683976,81.5,,,,23-11-2024,,,47.7,1584000,0.9,9,151051
859181,65,,114945,4,,,410,25572758,62.45,,,,12-01-2025,,,12.3,2325500,0.4,2,54310
772197,43,,102412,2,,,76,60864825,458.48,,,,10-03-2024,,,8.6,1680000,0.6,6,152329
302491,56,,95636,1,,,240,22849301,391.51,,,,15-10-2024,,,40.7,1584000,0.4,10,54026
655641,64,,135766,5,,,332,71222217,441.43,,,,25-06-2024,,,8,1584000,0.8,6,100640
126777,45,,83384,3,,,487,88702173,178.76,,,,06-06-2024,,,30.7,2325500,0.4,1,92414
157063,35,,141276,3,,,417,16464570,471.75,,,,24-10-2024,,,11,1424000,0.5,7,153763
224709,18,,84642,4,,,470,37989854,192.74,,,,19-01-2025,,,5,2716000,0.7,3,95214
27531,65,,128407,2,,,492,91918122,28.45,,,,12-01-2025,,,5.8,2325500,1.5,2,143609
371579,38,,108718,6,,,384,76374823,438.81,,,,21-04-2024,,,29,8419000,0.7,8,109527
779016,46,,107436,6,,,325,83721986,404.32,,,,19-05-2024,,,44.3,1680000,1.1,6,65931
700762,24,,23432,6,,,9,34475612,30.03,,,,31-07-2024,,,30.7,2716000,0.4,3,141258
473439,31,,27915,3,,,269,50390282,437.45,,,,27-11-2024,,,1.8,1547000,0.5,2,80850
572445,49,,97182,4,,,208,46001524,451.04,,,,16-04-2024,,,38.9,1343000,0.5,3,160710
976863,66,,94168,3,,,233,68793411,375.24,,,,01-02-2024,,,20.3,2716000,0.8,5,68268
180183,58,,94309,3,,,473,72937363,474.44,,,,23-02-2024,,,41.5,1343000,0.8,3,76959
473692,47,,92560,2,,,47,21804335,478,,,,06-09-2024,,,1.2,1680000,0.8,7,92178
152252,34,,75225,4,,,126,99466347,320.85,,,,08-08-2024,,,39.5,2325500,1.5,2,127169
930292,37,,142144,4,,,200,16289752,399.23,,,,30-04-2024,,,17.9,8419000,0.8,3,126747
737714,58,,80340,5,,,81,2135189,106.15,,,,05-05-2024,,,13.2,2716000,0.7,3,75999
751522,45,,46870,6,,,94,87170113,25.56,,,,04-09-2024,,,16.3,950000,0.7,6,159601
513476,45,,31314,4,,,148,3273799,187.95,,,,31-01-2025,,,2.8,1547000,1.1,9,74471
606935,46,,143256,5,,,32,71093949,388.64,,,,30-04-2024,,,47.4,1343000,1.5,3,104037
870904,31,,138569,6,,,274,57224213,356.97,,,,28-08-2024,,,12.4,2716000,0.7,1,192911
271476,45,,99612,4,,,319,47950999,345.99,,,,24-06-2024,,,13,2325500,0.9,1,175583
859286,51,,58320,3,,,469,68849098,285.3,,,,17-06-2024,,,33.3,3971000,0.7,4,127973
395959,68,,93727,3,,,382,35304876,51.22,,,,26-08-2024,,,32.3,1547000,0.8,10,171261
546555,66,,117314,4,,,124,95006129,349.82,,,,04-02-2024,,,49.3,1343000,1.1,5,78816
987119,39,,81396,1,,,350,71198907,281.39,,,,10-01-2025,,,25,1680000,1.1,1,134311
106682,34,,117972,3,,,102,7885032,326.4,,,,16-05-2024,,,13.2,3971000,0.8,1,91462
579592,57,,85620,4,,,108,75255954,43.36,,,,04-06-2024,,,46.1,1680000,0.4,3,164623
555987,34,,127639,2,,,340,56857158,204.95,,,,26-04-2024,,,29.5,1343000,0.7,2,151603
169722,59,,64069,4,,,452,17654460,404.48,,,,31-07-2024,,,35.7,1424000,1.5,3,54139
9513,50,,45020,4,,,391,29090702,280.91,,,,18-01-2025,,,9,3971000,0.4,3,134151
220794,41,,98654,3,,,34,65679266,262.14,,,,21-06-2024,,,47.3,1680000,0.7,2,186985
131722,60,,32925,3,,,78,20891938,105.05,,,,21-05-2024,,,35,1547000,0.7,1,143785
752513,39,,80336,5,,,128,2902505,233.2,,,,30-05-2024,,,4.3,1680000,0.5,6,101003
785620,49,,94364,3,,,248,37961240,475.13,,,,04-03-2024,,,8.1,1680000,0.7,4,190738
610258,30,,55012,5,,,206,19070878,68.91,,,,26-09-2024,,,49.5,1424000,0.6,1,165659
834103,60,,103124,1,,,361,45242829,276.31,,,,24-12-2024,,,33,2325500,0.7,3,197092
254737,51,,112413,3,,,341,43542405,425.63,,,,08-07-2024,,,41.9,8419000,0.6,1,161729
114620,20,,134295,6,,,441,78604034,364.39,,,,18-10-2024,,,4.7,1424000,0.8,2,145563
56987,70,,29217,4,,,189,620037,250.5,,,,18-09-2024,,,33.2,3971000,0.7,4,182809
651561,37,,109343,6,,,302,21082870,206.74,,,,05-12-2024,,,8.4,1584000,0.8,2,99037
349143,65,,50152,1,,,92,80185567,436.39,,,,10-01-2025,,,30.4,1680000,0.8,1,103827
645634,62,,80540,3,,,143,32963945,43.61,,,,06-11-2024,,,9.4,3971000,0.7,10,114088
597067,24,,124642,3,,,235,67633388,368.67,,,,24-07-2024,,,29.3,1680000,0.5,10,87556
243954,50,,117068,5,,,413,52294846,391.47,,,,14-05-2024,,,46.1,1424000,1.1,2,54860
511608,56,,145543,5,,,128,58404793,464.33,,,,03-08-2024,,,27.4,2716000,0.9,10,86675
605349,38,,56275,3,,,2,70642100,220.03,,,,13-10-2024,,,6.8,1680000,0.8,10,136710
747028,57,,83762,4,,,176,30189574,356.92,,,,13-09-2024,,,41.3,2325500,1.5,2,120258
162519,49,,40399,4,,,106,30037957,349.23,,,,17-02-2024,,,40.4,1547000,1.1,3,100052
510056,63,,76359,6,,,371,12526150,487.41,,,,14-05-2024,,,45.6,2716000,0.8,7,172982
608405,36,,121018,4,,,374,65640289,78.64,,,,27-08-2024,,,3.3,2325500,0.6,2,86639
772157,58,,127497,2,,,474,54357209,304.24,,,,29-07-2024,,,1,3971000,0.5,5,188018
201274,61,,106518,5,,,327,47989233,25.09,,,,28-07-2024,,,10.4,1547000,0.9,3,199336
848422,67,,112838,1,,,469,70602479,154.11,,,,05-01-2025,,,12.4,2325500,0.4,6,184072
553688,55,,36160,3,,,54,50185131,71.32,,,,21-02-2024,,,32.7,1680000,0.4,1,80526
792657,23,,83727,6,,,213,77638109,494.36,,,,15-10-2024,,,36.1,950000,0.7,3,177546
683338,41,,81589,5,,,115,25877656,335.23,,,,26-05-2024,,,44.2,1584000,0.8,6,92029
475377,58,,60213,5,,,41,61754544,194.89,,,,10-10-2024,,,1.1,2325500,0.9,3,190534
768270,29,,93710,6,,,34,36468459,268.24,,,,13-03-2024,,,31.5,3971000,0.4,2,79158
285009,33,,127944,5,,,391,41654278,240.35,,,,13-08-2024,,,6.7,2716000,1.1,2,146152
588706,36,,121679,4,,,295,56572631,254.77,,,,23-10-2024,,,16.4,950000,0.8,2,88757
564732,48,,146969,3,,,382,81132335,317.14,,,,18-02-2024,,,30.9,1680000,0.9,1,128114
184856,19,,131944,4,,,435,55641562,11.75,,,,03-09-2024,,,42.4,1547000,0.9,3,149664
747456,61,,52812,1,,,330,21176182,347.3,,,,18-07-2024,,,16.6,3971000,0.8,3,137591
853472,68,,80918,6,,,122,2190560,324.91,,,,11-07-2024,,,3.1,1424000,0.7,3,118996
757942,62,,116016,4,,,66,4849485,118.5,,,,28-06-2024,,,4.1,3971000,0.8,1,192971
60365,40,,82559,1,,,447,64841052,160.32,,,,07-05-2024,,,29,1424000,0.9,5,164252
860283,29,,87030,3,,,369,63862407,296.12,,,,24-02-2024,,,31.3,950000,0.9,9,75097
917927,37,,136710,3,,,432,58947199,63,,,,07-06-2024,,,8.5,1680000,0.7,3,104520
312502,36,,87186,6,,,328,49077230,141.07,,,,21-08-2024,,,4,950000,0.7,3,97655
469418,47,,137684,5,,,207,4352147,466.46,,,,06-11-2024,,,32.8,1343000,0.4,9,85028
851393,37,,60717,6,,,125,24663113,165.28,,,,27-09-2024,,,3.3,1584000,0.5,5,136476
124348,21,,115479,6,,,303,18003119,425.38,,,,19-08-2024,,,43.4,2716000,0.8,10,58438
701328,53,,77054,4,,,96,52316338,123.01,,,,30-06-2024,,,10,1547000,0.5,3,190057
745990,61,,83848,6,,,283,39322619,179.27,,,,08-10-2024,,,5.4,2716000,0.8,2,119135
930951,67,,95919,3,,,198,49804046,225.71,,,,03-08-2024,,,44.2,950000,0.4,4,187959
644007,37,,92290,1,,,179,90167108,124.9,,,,06-03-2024,,,6.7,8419000,0.7,2,95655
215944,64,,57459,1,,,121,15080896,317.12,,,,25-06-2024,,,44.1,1343000,0.8,8,77349
364787,65,,99221,5,,,455,86188120,409.09,,,,25-12-2024,,,8.6,1547000,0.7,2,147855
750580,40,,76892,5,,,338,63914619,286.02,,,,09-09-2024,,,5.2,1547000,0.8,1,182657
264577,18,,97259,3,,,480,69672579,434.23,,,,07-08-2024,,,1.8,2716000,0.8,1,196482
44666,38,,97482,1,,,127,22004707,52.16,,,,11-01-2025,,,15.7,1584000,0.8,3,58669
944145,49,,94563,2,,,242,46448791,489.03,,,,20-05-2024,,,5.6,1343000,0.9,2,99349
153589,35,,103589,5,,,272,85860061,149.61,,,,29-09-2024,,,22.2,1584000,0.6,3,197643
219262,50,,115631,2,,,39,41742391,372.93,,,,04-09-2024,,,31.6,2325500,0.6,1,51469
326826,34,,82851,3,,,231,52131590,469.42,,,,18-03-2024,,,7.9,1680000,0.6,5,176732
513546,23,,148651,2,,,88,84584630,415.84,,,,30-08-2024,,,32.2,1680000,0.8,7,142466
919102,68,,91313,4,,,109,46919008,290.71,,,,14-10-2024,,,45.1,1547000,0.7,4,109974
968589,54,,147793,5,,,121,28485276,49.01,,,,19-03-2024,,,23.2,1547000,1.1,8,117204
910847,29,,99409,3,,,403,9952624,43.26,,,,17-10-2024,,,49.2,2325500,0.8,9,111936
286117,22,,128836,3,,,440,80992522,478.16,,,,24-02-2024,,,9.9,1343000,0.8,2,149471
188625,43,,149193,3,,,190,9291703,447.82,,,,15-12-2024,,,29,2716000,0.7,6,69393
659927,43,,127813,6,,,321,11594962,93.92,,,,13-06-2024,,,36.1,8419000,0.9,6,126470
377894,44,,142202,1,,,479,2267284,297.96,,,,28-03-2024,,,13.6,1584000,0.8,3,168170
477353,59,,94426,2,,,305,4970628,92.26,,,,26-08-2024,,,15.6,2325500,0.5,2,88124
97190,36,,133635,1,,,408,85550080,477.4,,,,20-02-2024,,,3.4,2325500,0.7,10,108274
876922,53,,68927,6,,,338,21632666,483.26,,,,08-04-2024,,,23.7,3971000,0.8,4,83607
447453,56,,118961,5,,,262,99648303,229.86,,,,14-12-2024,,,6,3971000,0.4,6,196694
579202,54,,68296,4,,,43,96280266,33.35,,,,27-10-2024,,,46.6,950000,1.1,2,157531
687912,27,,98845,2,,,309,11579933,470.89,,,,16-04-2024,,,15.2,1547000,0.8,4,108715
228155,66,,108315,5,,,228,97278758,72.66,,,,27-06-2024,,,5.9,1680000,0.7,2,192264
402357,38,,60911,5,,,156,90518251,287.55,,,,27-04-2024,,,22.1,3971000,0.5,3,176891
25661,51,,94930,3,,,456,82768555,103.28,,,,23-04-2024,,,3.2,1584000,1.5,1,170480
170738,28,,128638,3,,,427,30542091,240.95,,,,04-03-2024,,,19.2,950000,0.4,3,127390
325156,25,,98622,6,,,180,35733649,432.45,,,,06-11-2024,,,30.1,1424000,0.5,2,140054
82778,37,,86291,4,,,323,30729255,346.94,,,,26-09-2024,,,27.2,950000,0.5,1,183990
408693,36,,135142,3,,,61,28349400,280.08,,,,01-02-2024,,,46,3971000,0.4,8,186160
448547,23,,99566,3,,,349,82987208,32.4,,,,13-05-2024,,,2.5,8419000,1.5,2,101574
585972,46,,28414,3,,,29,77034642,17.55,,,,17-10-2024,,,5,1680000,0.8,2,154703
23755,52,,103534,6,,,258,68791211,68.66,,,,06-07-2024,,,22.2,3971000,0.9,2,105864
856819,24,,131125,3,,,375,71327796,257.28,,,,09-09-2024,,,7.1,8419000,0.8,2,96290
316427,21,,27025,6,,,24,50494708,20.63,,,,19-08-2024,,,23.5,1547000,0.7,2,190716
27213,56,,139343,5,,,344,63675119,60.31,,,,05-06-2024,,,4.3,1424000,0.5,9,140384
207359,59,,100017,4,,,455,8996928,378.53,,,,07-07-2024,,,26.9,8419000,0.8,3,84417
452041,61,,61282,5,,,109,93654626,58.77,,,,22-09-2024,,,22.3,2325500,0.8,1,132753
113129,40,,111960,5,,,374,82605769,17.26,,,,23-03-2024,,,42.9,1680000,0.8,5,129734
17307,25,,119052,4,,,126,32196816,478.41,,,,02-05-2024,,,1,1343000,0.7,2,66859
865337,58,,99337,3,,,115,60266533,235.23,,,,29-05-2024,,,4.2,1680000,0.4,1,139066
351353,43,,144651,2,,,42,65850342,45.17,,,,30-08-2024,,,30.1,1680000,0.7,2,65740
29433,44,,143172,3,,,158,66956987,493.74,,,,02-05-2024,,,4.6,8419000,0.8,5,153501
720518,58,,134788,1,,,222,93395802,453.21,,,,23-11-2024,,,46.8,8419000,0.8,3,94096
924346,25,,117353,3,,,200,40586959,269.32,,,,09-04-2024,,,8.2,3971000,0.4,3,194689
52405,70,,84975,6,,,328,44620216,100.66,,,,22-03-2024,,,2.7,950000,0.6,1,186851
328140,29,,126228,3,,,20,99117819,460.07,,,,25-10-2024,,,16.8,950000,0.8,7,129647
698039,26,,44269,2,,,245,65554058,35.96,,,,27-04-2024,,,7.2,1547000,0.6,3,149877
731422,67,,30778,4,,,252,8837360,74.25,,,,15-08-2024,,,3.2,1584000,0.4,1,107202
317703,41,,74543,2,,,170,52671956,289.72,,,,15-07-2024,,,49.6,950000,1.5,1,195430
112610,49,,90926,3,,,383,60315128,246.81,,,,17-12-2024,,,39.8,1547000,0.8,3,164219
635878,47,,35529,1,,,440,84267664,186.55,,,,24-07-2024,,,25,1547000,0.8,3,139311
132829,25,,124156,4,,,287,2945300,47.01,,,,20-07-2024,,,4.5,1547000,0.8,1,159397
722855,46,,24068,4,,,436,81711766,239.06,,,,11-04-2024,,,22.5,950000,0.6,2,154842
366547,49,,109346,6,,,479,60155646,199.39,,,,16-09-2024,,,12.5,1584000,0.9,4,166000
252937,18,,88795,3,,,443,75063858,57.55,,,,06-11-2024,,,8.5,8419000,0.8,8,190325
808648,36,,38011,6,,,235,19003966,37.33,,,,02-08-2024,,,46.4,1584000,0.8,1,55024
177553,40,,96929,4,,,30,92876996,28.55,,,,09-11-2024,,,4,2716000,0.9,1,135141
926194,42,,99740,5,,,449,81357201,31.28,,,,01-11-2024,,,15.4,2716000,0.5,3,104374
339774,23,,33836,1,,,483,72846046,366.32,,,,19-04-2024,,,3.3,2325500,0.4,2,162826
676293,59,,107066,2,,,291,75667149,273.36,,,,02-12-2024,,,9.4,1680000,0.6,3,176632
67531,33,,104981,5,,,127,47044083,45.94,,,,06-05-2024,,,17.8,1584000,0.5,5,124155
621111,54,,118346,5,,,214,42051626,221.81,,,,30-01-2025,,,28.5,1343000,0.8,1,127530
871190,32,,102924,1,,,247,77008122,115.47,,,,15-11-2024,,,1.5,2325500,1.1,3,53875
984820,53,,145060,6,,,50,8965795,450.69,,,,23-01-2025,,,4.5,1584000,0.4,1,85862
638044,53,,101715,5,,,42,7961655,172.04,,,,23-04-2024,,,40.1,950000,1.5,2,50859
928076,70,,55226,4,,,137,3441108,343.41,,,,30-04-2024,,,5,1547000,0.7,1,122045
593114,64,,102047,1,,,313,30934641,468.74,,,,28-01-2025,,,7.3,950000,0.8,4,71311
326097,60,,93119,3,,,471,86141117,32.13,,,,10-02-2024,,,9.5,3971000,0.5,3,71888
947751,65,,127895,4,,,335,35806133,399.33,,,,14-03-2024,,,9,2716000,1.1,3,110611
940717,26,,90788,6,,,18,3221384,155.27,,,,20-03-2024,,,3,1584000,0.7,3,118313
726477,22,,87869,2,,,488,10064627,397.76,,,,02-01-2025,,,28,8419000,0.8,3,170619
724494,68,,91068,2,,,204,2131464,392.37,,,,24-11-2024,,,45.1,1547000,1.1,2,73769
868845,27,,63152,4,,,329,14490399,270.23,,,,27-03-2024,,,41.2,950000,1.1,1,186634
180143,62,,105812,4,,,292,90639631,382.03,,,,15-04-2024,,,8.5,1680000,0.7,2,57343
891896,63,,96213,4,,,204,10484494,78.59,,,,14-10-2024,,,4.7,1343000,0.5,1,53345
533906,47,,94676,1,,,474,23194707,467.61,,,,09-10-2024,,,3.6,2325500,0.4,1,85898
257219,26,,39112,3,,,66,41379071,60.91,,,,04-05-2024,,,49.7,1424000,0.9,7,51441
237698,19,,109826,1,,,423,4651345,327.12,,,,29-09-2024,,,29.3,8419000,0.8,3,121319
841993,25,,108351,1,,,89,61023428,174.48,,,,05-02-2024,,,24.1,2716000,0.7,2,164495
489265,63,,86666,6,,,475,74667996,140.33,,,,15-06-2024,,,11.1,2325500,0.4,3,107767
414650,44,,130292,3,,,303,3765031,440.16,,,,21-04-2024,,,4.8,3971000,1.5,1,142352
101398,25,,74625,1,,,459,47459253,229.05,,,,12-11-2024,,,3.1,1547000,0.6,4,121950
211164,23,,89340,5,,,231,2356909,140.15,,,,12-12-2024,,,7.3,3971000,0.7,1,127157
457154,55,,127190,1,,,63,93684252,24.38,,,,21-02-2024,,,7.1,2716000,1.1,4,118343
101621,36,,138855,5,,,201,83180714,265.32,,,,01-09-2024,,,33.9,1343000,0.7,1,172026
834185,20,,99887,3,,,168,76287043,29.42,,,,24-07-2024,,,45.8,1547000,1.1,1,163118
829471,23,,139839,2,,,430,32112767,37.21,,,,17-07-2024,,,42.6,1424000,0.4,9,150270
335571,52,,110620,6,,,13,3494913,216.7,,,,05-10-2024,,,38.5,2716000,0.4,5,185502
815368,41,,95555,3,,,470,88847821,466.58,,,,12-06-2024,,,25.3,1424000,0.7,1,94055
781269,26,,134646,3,,,227,91495396,124.92,,,,26-01-2025,,,11.1,3971000,0.4,2,157513
483739,44,,130887,6,,,23,77554057,65.71,,,,11-06-2024,,,16.7,1680000,0.4,4,184052
539565,30,,54484,4,,,489,32763302,72.08,,,,28-12-2024,,,6.5,8419000,0.7,3,130897
578812,43,,63609,4,,,227,38337852,98.94,,,,29-04-2024,,,7.2,1680000,0.6,3,105885
116926,55,,74243,3,,,433,24507469,306.48,,,,02-05-2024,,,1.3,1584000,0.8,3,162655
249168,19,,46434,3,,,108,72766147,194.96,,,,30-08-2024,,,41.6,8419000,0.6,3,141509
217508,46,,40960,5,,,83,66227540,58.53,,,,12-10-2024,,,9.8,1584000,0.6,1,92355
358979,38,,88667,6,,,74,66588507,316.39,,,,16-06-2024,,,44.2,1424000,0.8,4,160913
555965,28,,116460,4,,,102,54338685,18.49,,,,11-12-2024,,,1.2,8419000,0.5,10,65322
882840,28,,39533,3,,,247,8649616,64.2,,,,10-12-2024,,,5.7,950000,0.4,3,113039
383308,29,,104519,2,,,111,77244445,345.01,,,,18-03-2024,,,18.5,1680000,0.7,2,88516
302631,42,,83184,3,,,468,69400118,190.83,,,,20-11-2024,,,5.3,8419000,0.4,2,77155
845440,37,,65741,3,,,448,1534728,72.45,,,,24-11-2024,,,34.4,2325500,0.8,1,125723
488121,48,,119524,4,,,408,73197481,213.56,,,,16-07-2024,,,32,2325500,0.6,3,164622
545499,42,,107491,3,,,257,55354046,89.06,,,,27-07-2024,,,3.3,1680000,1.5,1,95090
727141,38,,89573,3,,,173,64264588,110.94,,,,29-05-2024,,,21.3,1680000,0.6,1,107083
669123,63,,126396,4,,,242,9653961,421.51,,,,23-08-2024,,,21.1,950000,0.7,8,107613
437197,42,,80986,5,,,155,91061561,387.35,,,,25-01-2025,,,22.9,950000,1.1,2,98709
220681,51,,31619,5,,,265,98137404,311.48,,,,12-02-2024,,,3.3,2325500,0.4,6,156632
877345,33,,73325,5,,,38,87718227,218.08,,,,03-09-2024,,,6.3,1680000,0.8,3,94311
395006,69,,105195,5,,,317,97288477,444.79,,,,22-03-2024,,,11.6,950000,0.8,1,50189
549231,56,,46570,3,,,350,33482427,160.78,,,,25-02-2024,,,44.5,1680000,0.8,6,118225
483521,41,,126841,1,,,215,7310698,432.85,,,,19-06-2024,,,5.6,1584000,1.1,2,182911
715970,34,,141835,4,,,161,2444747,234.29,,,,26-01-2025,,,39.8,2325500,0.8,6,143461
480287,51,,97451,2,,,222,16434163,129.64,,,,31-05-2024,,,9.9,1547000,0.7,2,191995
827144,35,,120546,1,,,232,2482090,325.63,,,,14-01-2025,,,43.9,1343000,0.8,1,114748
718082,26,,52676,5,,,195,48808840,353.3,,,,14-06-2024,,,4.3,950000,1.1,3,188540
537806,67,,84201,3,,,417,7026996,348.84,,,,01-09-2024,,,35.8,1584000,0.6,3,87441
953603,40,,71192,5,,,494,60343636,290.54,,,,21-04-2024,,,2.2,2325500,1.1,2,180846
637912,28,,70540,4,,,325,22763999,93.78,,,,13-07-2024,,,18.2,1547000,0.9,1,160644
127017,37,,129454,3,,,107,29794104,375.25,,,,22-08-2024,,,8.3,3971000,0.7,6,175385
132112,23,,146395,5,,,347,31895693,32.04,,,,06-01-2025,,,9.1,2716000,0.8,2,144903
540629,26,,95720,2,,,377,65624211,280.85,,,,15-07-2024,,,4.6,2325500,0.9,1,175679
434229,59,,111814,5,,,369,12423952,456.82,,,,17-10-2024,,,12.9,3971000,0.8,2,87002
902514,35,,33565,1,,,108,91475533,45.51,,,,23-06-2024,,,12.9,1424000,0.9,3,65753
255621,33,,116247,1,,,24,22882239,56.52,,,,13-01-2025,,,9.1,2325500,0.7,1,65867
169159,28,,66397,5,,,231,27987995,210.72,,,,27-05-2024,,,36.5,1584000,0.8,1,79368
710078,55,,21199,4,,,280,37403625,145.47,,,,03-04-2024,,,9.7,2716000,0.8,4,182913
846244,30,,140646,3,,,448,57146632,69.03,,,,15-12-2024,,,2.7,8419000,0.7,1,188458
239878,55,,48559,4,,,414,57427920,33.08,,,,20-02-2024,,,39.7,1424000,0.7,1,50549
595489,66,,61470,2,,,223,35981008,204.65,,,,22-08-2024,,,9.7,8419000,0.9,2,117532
352224,66,,52738,4,,,148,42615871,489.53,,,,31-10-2024,,,3.3,1547000,1.5,2,108204
